SEMESTRE,MAT_ALU,COD_DISC,NOTA,FALTAS,STATUS,
7,6051,9,10,0,R,
5,6052,21,2,3,R,
6,6053,2,6,10,R,
2,6054,5,2,18,R,
6,6055,16,1,12,R,
1,6056,3,1,10,R,
6,6057,1,10,13,R,
3,6058,8,4,12,R,
4,6059,4,6,14,R,
8,6060,23,10,13,R,
6,6061,20,7,6,R,
8,6062,22,0,18,R,
8,6063,4,0,18,R,
6,6064,9,6,1,R,
5,6065,8,3,14,R,
1,6066,5,5,2,R,
1,6067,18,9,15,R,
4,6068,20,7,15,R,
1,6069,5,5,17,R,
4,6070,5,9,8,R,
3,6071,20,1,14,R,
8,6072,2,6,18,R,
7,6073,21,0,0,R,
7,6074,4,3,3,R,
5,6075,10,10,0,R,
8,6076,10,7,2,R,
5,6077,20,5,7,R,
7,6078,21,10,18,R,
1,6079,11,9,16,R,
3,6080,24,6,6,R,
5,6081,1,6,18,R,
3,6082,22,4,17,R,
4,6083,4,2,16,R,
4,6084,22,2,16,R,
5,6085,15,7,17,R,
8,6086,4,3,14,R,
7,6087,7,7,8,R,
1,6088,11,7,4,R,
8,6089,16,8,14,R,
1,6090,6,6,5,R,
7,6091,22,6,6,R,
6,6092,5,2,10,R,
6,6093,18,1,11,R,
2,6094,1,10,8,R,
2,6095,8,2,10,R,
7,6096,14,3,20,R,
5,6097,11,4,1,R,
3,6098,16,8,20,R,
7,6099,17,10,6,R,
8,6100,23,2,13,R,
7,6101,13,2,2,R,
1,6102,16,10,6,R,
4,6103,19,1,6,R,
1,6104,23,7,6,R,
8,6105,15,9,5,R,
7,6106,19,1,9,R,
2,6107,23,7,20,R,
6,6108,9,0,19,R,
2,6109,5,1,5,R,
8,6110,6,7,10,R,
4,6111,15,3,18,R,
2,6112,12,10,1,R,
5,6113,4,5,2,R,
7,6114,21,6,10,R,
8,6115,16,9,12,R,
2,6116,22,10,20,R,
1,6117,21,2,13,R,
5,6118,2,7,16,R,
1,6119,14,2,9,R,
5,6120,8,2,6,R,
8,6121,18,2,12,R,
6,6122,8,9,0,R,
1,6123,13,6,18,R,
5,6124,7,7,14,R,
2,6125,4,6,7,R,
8,6126,22,5,7,R,
2,6127,12,10,6,R,
3,6128,1,8,12,R,
5,6129,7,10,15,R,
8,6130,21,5,16,R,
5,6131,7,1,8,R,
6,6132,4,10,19,R,
2,6133,13,9,4,R,
5,6134,18,6,18,R,
6,6135,14,8,11,R,
8,6136,3,6,6,R,
8,6137,8,2,20,R,
3,6138,12,6,11,R,
6,6139,8,9,3,R,
8,6140,5,9,1,R,
4,6141,7,2,9,R,
8,6142,18,6,5,R,
2,6143,4,7,3,R,
4,6144,13,10,4,R,
2,6145,20,1,9,R,
2,6146,21,9,20,R,
7,6147,9,6,20,R,
4,6148,16,5,14,R,
4,6149,1,6,4,R,
6,6150,16,0,0,R,
6,6151,6,10,4,R,
5,6152,12,7,20,R,
3,6153,3,7,17,R,
1,6154,20,0,12,R,
5,6155,4,10,3,R,
7,6156,13,8,15,R,
3,6157,5,4,20,R,
2,6158,22,3,12,R,
4,6159,2,7,5,R,
2,6160,16,5,9,R,
7,6161,13,7,19,R,
5,6162,16,2,11,R,
6,6163,11,7,19,R,
1,6164,19,0,12,R,
8,6165,18,8,12,R,
4,6166,10,10,5,R,
2,6167,22,2,13,R,
8,6168,1,4,13,R,
5,6169,8,10,5,R,
5,6170,6,4,3,R,
2,6171,14,7,7,R,
7,6172,16,0,18,R,
6,6173,18,2,9,R,
3,6174,17,2,14,R,
5,6175,6,9,19,R,
3,6176,8,2,18,R,
2,6177,14,1,20,R,
8,6178,10,9,5,R,
5,6179,6,4,18,R,
8,6180,6,8,3,R,
2,6181,21,9,17,R,
6,6182,7,3,5,R,
1,6183,7,5,7,R,
1,6184,11,8,19,R,
8,6185,3,4,14,R,
1,6186,13,5,18,R,
8,6187,20,5,2,R,
4,6188,1,6,17,R,
1,6189,20,4,2,R,
5,6190,17,3,12,R,
1,6191,23,9,12,R,
8,6192,2,2,5,R,
2,6193,5,10,10,R,
3,6194,5,1,4,R,
7,6195,9,1,16,R,
2,6196,9,4,17,R,
6,6197,14,0,18,R,
1,6198,12,8,16,R,
1,6199,15,6,3,R,
5,6200,5,7,10,R,
7,6201,21,7,16,R,
8,6202,6,2,18,R,
6,6203,11,1,8,R,
2,6204,3,1,5,R,
5,6205,8,3,7,R,
4,6206,20,3,0,R,
3,6207,18,3,15,R,
4,6208,13,2,1,R,
4,6209,7,4,17,R,
6,6210,10,4,16,R,
8,6211,23,4,8,R,
5,6212,4,5,16,R,
5,6213,19,8,3,R,
5,6214,8,3,19,R,
3,6215,2,9,14,R,
4,6216,16,1,3,R,
1,6217,8,3,3,R,
8,6218,1,2,10,R,
7,6219,20,7,13,R,
1,6220,1,10,20,R,
3,6221,8,8,18,R,
4,6222,12,8,14,R,
3,6223,7,2,16,R,
1,6224,22,1,15,R,
5,6225,6,9,20,R,
1,6226,12,10,0,R,
1,6227,8,3,7,R,
3,6228,10,5,10,R,
3,6229,8,4,19,R,
6,6230,13,9,5,R,
1,6231,17,8,12,R,
7,6232,4,5,19,R,
2,6233,9,10,4,R,
7,6234,17,7,5,R,
8,6235,2,6,8,R,
3,6236,19,10,2,R,
8,6237,1,8,20,R,
8,6238,8,9,5,R,
8,6239,13,6,19,R,
4,6240,2,3,5,R,
4,6241,14,4,20,R,
7,6242,7,0,12,R,
5,6243,19,4,16,R,
6,6244,10,10,12,R,
7,6245,9,8,4,R,
6,6246,9,10,1,R,
3,6247,10,3,10,R,
2,6248,17,5,20,R,
1,6249,7,1,8,R,
3,6250,2,3,7,R,
1,6251,2,8,2,R,
7,6252,22,10,14,R,
5,6253,12,6,3,R,
5,6254,5,10,5,R,
4,6255,11,8,14,R,
5,6256,1,9,10,R,
6,6257,20,1,2,R,
3,6258,20,10,17,R,
4,6259,23,5,20,R,
8,6260,10,7,17,R,
8,6261,16,8,17,R,
4,6262,5,6,16,R,
7,6263,13,8,20,R,
3,6264,12,0,18,R,
8,6265,8,3,5,R,
2,6266,15,0,0,R,
1,6267,22,5,11,R,
4,6268,23,8,2,R,
3,6269,11,6,8,R,
7,6270,5,3,20,R,
1,6271,22,9,18,R,
3,6272,15,10,3,R,
3,6273,16,6,1,R,
2,6274,24,5,16,R,
6,6275,17,7,9,R,
2,6276,7,0,0,R,
8,6277,17,1,18,R,
8,6278,23,6,20,R,
5,6279,24,10,18,R,
7,6280,16,3,9,R,
4,6281,15,3,9,R,
4,6282,1,8,12,R,
7,6283,19,0,9,R,
8,6284,7,5,2,R,
2,6285,5,10,8,R,
8,6286,24,1,12,R,
6,6287,23,0,3,R,
3,6288,6,6,5,R,
4,6289,19,2,19,R,
6,6290,2,1,11,R,
3,6291,4,10,18,R,
8,6292,9,3,15,R,
4,6293,1,0,13,R,
2,6294,6,7,12,R,
3,6295,22,1,4,R,
6,6296,5,2,5,R,
5,6297,12,4,7,R,
4,6298,15,4,11,R,
1,6299,3,8,4,R,
4,6300,7,9,17,R,
3,6301,14,6,19,R,
1,6302,8,5,0,R,
5,6303,8,2,3,R,
6,6304,4,3,18,R,
6,6305,18,6,14,R,
3,6306,8,4,13,R,
6,6307,21,10,19,R,
1,6308,1,4,20,R,
8,6309,19,8,14,R,
6,6310,4,6,6,R,
6,6311,7,7,1,R,
8,6312,19,1,15,R,
1,6313,19,2,3,R,
5,6314,3,1,14,R,
6,6315,17,2,8,R,
2,6316,15,5,17,R,
5,6317,1,9,6,R,
7,6318,16,1,8,R,
6,6319,17,5,4,R,
6,6320,24,0,12,R,
8,6321,21,7,20,R,
8,6322,23,9,9,R,
6,6323,2,9,19,R,
1,6324,6,8,14,R,
5,6325,1,1,4,R,
6,6326,4,0,6,R,
4,6327,19,10,12,R,
5,6328,15,3,1,R,
1,6329,21,9,8,R,
5,6330,7,7,11,R,
5,6331,21,4,8,R,
1,6332,9,2,8,R,
6,6333,16,9,14,R,
1,6334,4,0,2,R,
3,6335,14,5,14,R,
4,6336,6,0,3,R,
8,6337,9,6,0,R,
3,6338,7,9,16,R,
1,6339,17,7,6,R,
7,6340,10,9,17,R,
7,6341,3,8,6,R,
8,6342,4,8,15,R,
1,6343,16,6,19,R,
5,6344,22,10,1,R,
4,6345,22,1,17,R,
3,6346,18,0,11,R,
6,6347,11,3,3,R,
3,6348,4,10,3,R,
8,6349,14,8,18,R,
1,6350,1,0,13,R,
2,6351,12,5,9,R,
2,6352,12,5,4,R,
8,6353,19,7,2,R,
8,6354,14,9,5,R,
7,6355,9,9,11,R,
2,6356,8,6,12,R,
7,6357,19,8,18,R,
7,6358,6,5,17,R,
3,6359,22,8,18,R,
8,6360,3,1,5,R,
3,6361,20,2,12,R,
6,6362,10,2,13,R,
6,6363,18,0,11,R,
6,6364,9,10,3,R,
6,6365,5,1,8,R,
8,6366,9,5,19,R,
7,6367,5,0,7,R,
5,6368,10,5,1,R,
1,6369,4,10,5,R,
4,6370,10,10,20,R,
5,6371,15,6,6,R,
5,6372,19,1,6,R,
6,6373,8,8,16,R,
3,6374,5,1,9,R,
7,6375,14,5,18,R,
4,6376,20,2,7,R,
1,6377,21,2,18,R,
8,6378,20,4,8,R,
7,6379,21,0,10,R,
3,6380,24,0,8,R,
8,6381,16,10,16,R,
4,6382,8,10,2,R,
3,6383,17,1,13,R,
6,6384,4,6,13,R,
3,6385,13,3,3,R,
8,6386,20,2,6,R,
5,6387,18,5,13,R,
8,6388,17,6,18,R,
7,6389,13,3,16,R,
5,6390,13,5,0,R,
6,6391,3,10,13,R,
8,6392,6,1,6,R,
2,6393,14,6,18,R,
6,6394,21,3,6,R,
8,6395,19,4,0,R,
8,6396,23,7,18,R,
5,6397,3,10,3,R,
6,6398,10,0,10,R,
5,6399,15,7,10,R,
6,6400,17,5,0,R,
4,6401,3,7,6,R,
5,6402,8,8,19,R,
4,6403,2,0,2,R,
8,6404,2,4,10,R,
7,6405,10,2,9,R,
3,6406,7,10,9,R,
4,6407,15,8,15,R,
5,6408,9,4,2,R,
6,6409,6,1,7,R,
3,6410,16,6,3,R,
4,6411,24,0,8,R,
1,6412,9,7,4,R,
5,6413,12,6,8,R,
5,6414,11,1,6,R,
5,6415,14,10,12,R,
1,6416,13,0,18,R,
2,6417,18,1,6,R,
2,6418,8,3,14,R,
3,6419,19,9,1,R,
4,6420,6,6,18,R,
7,6421,19,10,10,R,
4,6422,5,8,3,R,
8,6423,10,6,16,R,
5,6424,16,9,2,R,
3,6425,3,8,0,R,
1,6426,3,2,18,R,
7,6427,8,6,16,R,
2,6428,14,1,10,R,
2,6429,18,3,3,R,
1,6430,24,4,0,R,
1,6431,18,9,9,R,
2,6432,8,8,18,R,
8,6433,21,10,7,R,
3,6434,18,0,11,R,
2,6435,16,8,13,R,
5,6436,20,10,7,R,
6,6437,8,6,20,R,
8,6438,24,0,18,R,
8,6439,8,10,6,R,
4,6440,14,7,2,R,
1,6441,24,2,5,R,
5,6442,2,3,17,R,
4,6443,1,10,2,R,
7,6444,18,5,10,R,
4,6445,11,8,3,R,
5,6446,18,4,14,R,
5,6447,8,4,2,R,
8,6448,11,6,17,R,
6,6449,2,3,0,R,
4,6450,6,9,4,R,
3,6451,11,2,4,R,
5,6452,18,4,12,R,
3,6453,10,2,4,R,
7,6454,18,7,10,R,
7,6455,6,9,3,R,
1,6456,11,1,8,R,
2,6457,19,5,16,R,
7,6458,10,6,14,R,
8,6459,14,5,7,R,
3,6460,19,7,5,R,
1,6461,10,3,15,R,
3,6462,9,5,1,R,
1,6463,16,6,5,R,
7,6464,14,9,0,R,
6,6465,5,9,10,R,
7,6466,16,4,12,R,
1,6467,16,4,19,R,
7,6468,12,1,1,R,
7,6469,13,1,16,R,
4,6470,13,0,16,R,
1,6471,22,4,18,R,
6,6472,3,8,9,R,
4,6473,5,1,11,R,
7,6474,5,7,19,R,
6,6475,23,4,2,R,
6,6476,10,9,6,R,
5,6477,12,5,2,R,
1,6478,22,7,0,R,
4,6479,23,4,7,R,
3,6480,24,3,16,R,
7,6481,5,8,5,R,
4,6482,18,9,17,R,
6,6483,21,6,2,R,
5,6484,13,0,1,R,
6,6485,17,10,19,R,
3,6486,22,7,4,R,
6,6487,18,2,11,R,
8,6488,10,5,18,R,
8,6489,4,2,20,R,
3,6490,23,0,0,R,
8,6491,20,1,7,R,
3,6492,20,0,19,R,
7,6493,4,5,6,R,
2,6494,7,3,8,R,
8,6495,6,9,20,R,
7,6496,16,2,12,R,
1,6497,1,10,12,R,
2,6498,24,6,0,R,
6,6499,7,2,0,R,
4,6500,21,8,14,R,
3,6501,11,0,12,R,
2,6502,19,2,6,R,
4,6503,14,4,9,R,
3,6504,3,2,19,R,
2,6505,22,0,5,R,
2,6506,9,7,15,R,
5,6507,23,7,13,R,
7,6508,20,10,5,R,
5,6509,1,0,19,R,
6,6510,5,2,2,R,
8,6511,6,10,11,R,
6,6512,3,6,4,R,
6,6513,18,8,18,R,
7,6514,14,5,4,R,
1,6515,21,6,7,R,
2,6516,13,10,15,R,
7,6517,2,8,9,R,
4,6518,5,1,9,R,
6,6519,12,3,9,R,
2,6520,3,8,17,R,
5,6521,18,6,12,R,
3,6522,12,5,20,R,
2,6523,2,4,5,R,
8,6524,24,6,12,R,
6,6525,18,0,20,R,
7,6526,10,1,17,R,
7,6527,23,1,8,R,
7,6528,1,7,10,R,
6,6529,6,1,2,R,
4,6530,15,0,2,R,
5,6531,1,4,20,R,
2,6532,16,8,9,R,
7,6533,12,7,3,R,
1,6534,15,5,17,R,
5,6535,9,0,8,R,
3,6536,4,0,18,R,
4,6537,3,10,14,R,
3,6538,4,6,3,R,
2,6539,19,8,7,R,
1,6540,18,8,2,R,
2,6541,17,5,11,R,
3,6542,3,5,3,R,
6,6543,19,10,4,R,
5,6544,7,4,15,R,
7,6545,22,1,1,R,
5,6546,17,6,20,R,
7,6547,20,1,5,R,
7,6548,21,5,7,R,
7,6549,13,9,18,R,
2,6550,22,3,8,R,
8,6551,3,5,18,R,
7,6552,13,1,13,R,
7,6553,22,10,4,R,
4,6554,18,5,1,R,
3,6555,22,7,6,R,
4,6556,11,8,2,R,
3,6557,6,5,3,R,
8,6558,10,8,9,R,
8,6559,7,5,10,R,
8,6560,3,8,19,R,
1,6561,14,3,0,R,
1,6562,13,0,14,R,
4,6563,22,7,9,R,
1,6564,13,8,1,R,
8,6565,17,3,19,R,
8,6566,16,8,19,R,
4,6567,3,5,1,R,
2,6568,24,6,5,R,
8,6569,8,0,4,R,
8,6570,4,9,12,R,
7,6571,21,5,18,R,
1,6572,13,4,4,R,
6,6573,22,9,9,R,
4,6574,4,7,8,R,
8,6575,21,4,1,R,
6,6576,21,3,5,R,
2,6577,4,9,20,R,
1,6578,6,4,9,R,
6,6579,7,6,12,R,
6,6580,16,8,5,R,
3,6581,23,1,14,R,
1,6582,1,6,0,R,
6,6583,23,1,8,R,
3,6584,21,10,14,R,
5,6585,14,2,13,R,
8,6586,4,2,1,R,
2,6587,23,8,19,R,
7,6588,11,4,7,R,
7,6589,23,3,5,R,
7,6590,13,9,11,R,
3,6591,13,6,15,R,
8,6592,11,5,18,R,
5,6593,18,6,4,R,
8,6594,21,1,14,R,
6,6595,22,4,11,R,
1,6596,13,4,9,R,
5,6597,23,0,10,R,
2,6598,9,5,0,R,
4,6599,15,7,6,R,
5,6600,23,8,16,R,
4,6601,23,9,15,R,
6,6602,9,1,11,R,
7,6603,9,6,9,R,
4,6604,22,8,20,R,
6,6605,22,7,3,R,
4,6606,5,6,17,R,
8,6607,23,1,6,R,
2,6608,18,6,8,R,
1,6609,13,10,6,R,
4,6610,20,3,16,R,
8,6611,8,7,18,R,
4,6612,9,5,6,R,
3,6613,14,9,20,R,
5,6614,16,0,6,R,
7,6615,20,9,5,R,
2,6616,10,0,5,R,
2,6617,20,10,9,R,
6,6618,12,7,20,R,
8,6619,1,1,12,R,
5,6620,17,9,18,R,
4,6621,12,9,11,R,
5,6622,21,8,1,R,
5,6623,1,7,9,R,
5,6624,24,10,13,R,
1,6625,13,8,14,R,
2,6626,22,4,9,R,
2,6627,6,10,15,R,
2,6628,2,2,4,R,
6,6629,17,7,3,R,
1,6630,23,5,8,R,
4,6631,12,8,19,R,
6,6632,3,7,10,R,
1,6633,16,8,13,R,
7,6634,19,7,6,R,
6,6635,11,2,10,R,
8,6636,18,3,16,R,
8,6637,13,10,4,R,
3,6638,8,10,13,R,
4,6639,7,5,0,R,
6,6640,3,10,5,R,
6,6641,5,0,4,R,
7,6642,7,4,20,R,
8,6643,1,0,4,R,
7,6644,2,4,10,R,
2,6645,13,7,8,R,
5,6646,5,9,19,R,
4,6647,12,10,13,R,
5,6648,15,1,19,R,
5,6649,14,8,2,R,
8,6650,19,10,20,R,
7,6651,8,5,1,R,
2,6652,18,10,3,R,
6,6653,7,5,13,R,
5,6654,14,6,15,R,
5,6655,19,0,10,R,
8,6656,1,10,7,R,
5,6657,5,2,5,R,
4,6658,2,3,17,R,
4,6659,3,1,5,R,
6,6660,12,5,6,R,
6,6661,21,5,15,R,
8,6662,17,4,5,R,
6,6663,1,2,11,R,
4,6664,24,2,7,R,
6,6665,7,9,0,R,
7,6666,5,1,19,R,
4,6667,19,1,17,R,
2,6668,9,7,8,R,
8,6669,5,0,17,R,
8,6670,10,2,19,R,
2,6671,14,0,3,R,
3,6672,2,1,11,R,
5,6673,20,6,11,R,
5,6674,2,1,13,R,
7,6675,20,7,3,R,
5,6676,13,1,7,R,
5,6677,8,5,5,R,
2,6678,23,9,13,R,
8,6679,1,7,17,R,
3,6680,3,8,12,R,
1,6681,21,9,8,R,
2,6682,22,8,0,R,
6,6683,9,10,0,R,
1,6684,16,2,1,R,
7,6685,23,5,4,R,
7,6686,11,6,2,R,
3,6687,22,8,2,R,
7,6688,13,0,17,R,
3,6689,3,7,3,R,
8,6690,4,2,9,R,
4,6691,1,0,1,R,
8,6692,14,1,19,R,
2,6693,2,3,3,R,
3,6694,14,1,13,R,
8,6695,3,0,2,R,
5,6696,10,3,19,R,
4,6697,7,4,14,R,
8,6698,17,10,10,R,
1,6699,5,0,1,R,
4,6700,16,3,8,R,
6,6701,10,9,16,R,
6,6702,19,1,18,R,
4,6703,14,5,8,R,
2,6704,6,9,0,R,
6,6705,13,8,1,R,
4,6706,1,8,4,R,
6,6707,10,0,7,R,
8,6708,23,8,7,R,
3,6709,15,3,16,R,
4,6710,16,4,0,R,
6,6711,18,0,17,R,
1,6712,20,5,14,R,
2,6713,21,8,18,R,
5,6714,19,0,19,R,
2,6715,4,3,14,R,
1,6716,18,4,12,R,
6,6717,23,4,9,R,
7,6718,22,9,5,R,
3,6719,3,2,2,R,
3,6720,14,6,6,R,
7,6721,16,6,2,R,
3,6722,9,6,13,R,
6,6723,24,5,15,R,
6,6724,19,9,19,R,
3,6725,7,10,16,R,
2,6726,19,3,20,R,
4,6727,1,3,9,R,
7,6728,1,8,5,R,
6,6729,8,9,1,R,
2,6730,2,3,12,R,
4,6731,4,0,5,R,
3,6732,5,7,7,R,
4,6733,6,6,14,R,
5,6734,9,0,20,R,
4,6735,17,1,19,R,
7,6736,20,5,14,R,
4,6737,17,0,7,R,
1,6738,12,10,0,R,
8,6739,14,6,6,R,
1,6740,13,7,1,R,
5,6741,19,8,12,R,
8,6742,23,7,7,R,
1,6743,11,1,3,R,
1,6744,1,8,4,R,
8,6745,3,6,8,R,
7,6746,5,10,8,R,
3,6747,15,0,17,R,
7,6748,19,8,4,R,
1,6749,4,6,5,R,
7,6750,19,3,13,R,
4,6751,18,2,2,R,
5,6752,4,1,3,R,
5,6753,22,8,13,R,
1,6754,16,3,20,R,
6,6755,13,8,3,R,
5,6756,11,3,15,R,
5,6757,17,4,3,R,
1,6758,17,2,15,R,
2,6759,10,4,1,R,
6,6760,21,9,14,R,
8,6761,2,2,20,R,
1,6762,24,0,14,R,
8,6763,11,10,10,R,
3,6764,2,7,6,R,
8,6765,9,9,8,R,
5,6766,12,4,6,R,
6,6767,13,6,1,R,
4,6768,16,4,2,R,
7,6769,10,10,3,R,
8,6770,18,10,12,R,
3,6771,6,7,1,R,
1,6772,8,6,10,R,
3,6773,21,5,18,R,
7,6774,13,10,16,R,
1,6775,24,3,6,R,
2,6776,2,4,10,R,
5,6777,20,0,7,R,
8,6778,5,0,19,R,
1,6779,12,5,2,R,
8,6780,18,0,9,R,
6,6781,2,9,8,R,
1,6782,5,5,18,R,
2,6783,19,10,17,R,
8,6784,10,6,2,R,
5,6785,15,5,16,R,
2,6786,8,10,17,R,
2,6787,23,8,8,R,
2,6788,1,6,19,R,
1,6789,20,5,9,R,
3,6790,13,7,4,R,
2,6791,12,5,16,R,
4,6792,13,7,13,R,
5,6793,19,7,3,R,
6,6794,6,1,12,R,
1,6795,3,3,8,R,
3,6796,5,1,2,R,
3,6797,18,2,13,R,
5,6798,4,4,15,R,
5,6799,17,1,7,R,
4,6800,3,6,9,R,
1,6801,10,5,14,R,
8,6802,2,3,13,R,
8,6803,8,5,20,R,
7,6804,16,7,5,R,
8,6805,15,2,11,R,
4,6806,18,4,11,R,
2,6807,12,5,1,R,
5,6808,12,8,3,R,
3,6809,4,7,13,R,
7,6810,7,6,1,R,
6,6811,2,2,16,R,
7,6812,10,7,20,R,
4,6813,22,7,6,R,
4,6814,16,1,17,R,
7,6815,21,4,12,R,
5,6816,8,4,6,R,
7,6817,14,7,1,R,
3,6818,24,6,1,R,
5,6819,13,4,18,R,
2,6820,2,2,19,R,
4,6821,22,7,7,R,
7,6822,16,3,11,R,
8,6823,2,4,9,R,
4,6824,8,9,17,R,
3,6825,7,5,3,R,
7,6826,20,8,9,R,
8,6827,23,4,19,R,
4,6828,18,5,2,R,
3,6829,17,4,0,R,
5,6830,18,10,8,R,
2,6831,5,8,5,R,
3,6832,3,2,20,R,
8,6833,22,9,14,R,
7,6834,1,9,3,R,
7,6835,5,2,9,R,
7,6836,9,4,8,R,
4,6837,8,10,1,R,
7,6838,17,3,6,R,
8,6839,1,3,0,R,
1,6840,1,8,17,R,
4,6841,6,9,16,R,
6,6842,5,0,12,R,
4,6843,13,7,10,R,
3,6844,6,6,15,R,
3,6845,12,8,2,R,
6,6846,19,6,17,R,
8,6847,24,3,15,R,
3,6848,3,10,18,R,
1,6849,13,7,6,R,
7,6850,23,7,7,R,
1,6851,22,1,8,R,
2,6852,17,9,11,R,
3,6853,22,4,16,R,
5,6854,5,6,10,R,
6,6855,17,2,17,R,
2,6856,15,10,1,R,
3,6857,6,6,20,R,
6,6858,16,0,12,R,
7,6859,21,1,2,R,
6,6860,13,0,0,R,
8,6861,21,0,11,R,
8,6862,5,10,0,R,
3,6863,18,3,5,R,
2,6864,4,6,17,R,
6,6865,14,10,17,R,
3,6866,16,10,3,R,
8,6867,22,2,5,R,
1,6868,10,0,20,R,
1,6869,23,1,17,R,
8,6870,11,8,16,R,
5,6871,21,6,1,R,
2,6872,3,7,6,R,
4,6873,22,2,6,R,
8,6874,4,1,14,R,
5,6875,21,5,18,R,
5,6876,11,8,9,R,
2,6877,23,7,16,R,
7,6878,5,2,5,R,
1,6879,2,9,3,R,
1,6880,10,1,11,R,
1,6881,20,2,6,R,
4,6882,14,1,19,R,
3,6883,11,7,13,R,
2,6884,15,1,6,R,
2,6885,10,4,6,R,
8,6886,24,7,2,R,
1,6887,19,2,13,R,
8,6888,10,4,8,R,
4,6889,14,10,14,R,
5,6890,24,5,1,R,
2,6891,2,7,19,R,
4,6892,16,6,3,R,
5,6893,15,1,16,R,
2,6894,13,8,17,R,
7,6895,16,6,2,R,
5,6896,9,3,4,R,
8,6897,21,6,16,R,
1,6898,19,9,7,R,
7,6899,15,2,17,R,
5,6900,24,7,7,R,
4,6901,10,3,1,R,
3,6902,7,10,0,R,
5,6903,1,8,3,R,
1,6904,13,8,17,R,
6,6905,21,9,9,R,
5,6906,14,10,5,R,
5,6907,11,4,18,R,
4,6908,20,7,10,R,
6,6909,17,0,12,R,
4,6910,20,7,11,R,
7,6911,8,0,16,R,
4,6912,15,7,18,R,
1,6913,6,9,11,R,
4,6914,18,4,19,R,
3,6915,4,1,18,R,
3,6916,12,6,5,R,
4,6917,13,9,4,R,
7,6918,19,0,2,R,
6,6919,18,3,17,R,
4,6920,6,8,17,R,
1,6921,22,6,12,R,
6,6922,2,6,4,R,
3,6923,3,4,14,R,
5,6924,1,9,7,R,
7,6925,20,7,8,R,
1,6926,18,3,20,R,
5,6927,22,5,16,R,
6,6928,18,7,20,R,
4,6929,20,9,15,R,
7,6930,19,1,3,R,
5,6931,18,0,4,R,
3,6932,24,2,7,R,
7,6933,22,8,3,R,
5,6934,15,6,11,R,
2,6935,2,0,18,R,
3,6936,15,10,16,R,
2,6937,14,7,4,R,
4,6938,7,2,1,R,
2,6939,17,9,3,R,
5,6940,20,5,5,R,
5,6941,16,1,19,R,
6,6942,13,6,10,R,
4,6943,19,4,2,R,
8,6944,1,8,9,R,
3,6945,7,1,4,R,
2,6946,12,0,7,R,
4,6947,6,8,2,R,
7,6948,6,5,15,R,
7,6949,15,9,12,R,
5,6950,15,9,13,R,
6,6951,16,2,2,R,
4,6952,15,10,4,R,
1,6953,17,7,8,R,
1,6954,16,4,16,R,
5,6955,5,9,5,R,
1,6956,24,7,8,R,
3,6957,14,5,3,R,
4,6958,3,6,7,R,
5,6959,14,8,18,R,
4,6960,2,9,5,R,
4,6961,10,8,4,R,
7,6962,19,5,19,R,
1,6963,19,1,14,R,
7,6964,12,3,12,R,
3,6965,18,10,7,R,
5,6966,15,5,16,R,
3,6967,6,2,20,R,
5,6968,22,10,0,R,
8,6969,5,3,11,R,
3,6970,9,7,14,R,
5,6971,15,8,12,R,
7,6972,8,3,13,R,
3,6973,18,0,4,R,
7,6974,16,6,20,R,
8,6975,8,7,0,R,
6,6976,11,0,13,R,
2,6977,3,5,0,R,
5,6978,10,7,12,R,
4,6979,3,3,2,R,
7,6980,22,1,12,R,
1,6981,2,3,7,R,
3,6982,22,6,4,R,
7,6983,21,6,11,R,
1,6984,5,2,18,R,
2,6985,14,9,17,R,
3,6986,1,0,12,R,
2,6987,14,8,14,R,
2,6988,18,2,13,R,
3,6989,2,2,8,R,
3,6990,18,7,13,R,
1,6991,18,0,1,R,
5,6992,7,0,17,R,
8,6993,14,2,7,R,
3,6994,7,10,15,R,
3,6995,18,1,17,R,
5,6996,9,9,13,R,
8,6997,19,7,1,R,
1,6998,1,4,13,R,
1,6999,20,5,5,R,
2,7000,22,0,18,R,
5,7001,6,8,8,R,
3,7002,21,4,20,R,
4,7003,13,10,7,R,
2,7004,3,2,4,R,
7,7005,8,9,8,R,
3,7006,23,6,8,R,
3,7007,23,6,10,R,
7,7008,17,10,13,R,
8,7009,1,9,3,R,
8,7010,12,10,5,R,
1,7011,17,7,1,R,
4,7012,6,5,3,R,
6,7013,1,2,3,R,
8,7014,4,7,5,R,
5,7015,17,6,18,R,
7,7016,15,0,12,R,
4,7017,1,10,15,R,
7,7018,5,10,18,R,
3,7019,8,8,11,R,
4,7020,21,2,19,R,
8,7021,10,3,20,R,
4,7022,22,8,2,R,
7,7023,8,3,13,R,
8,7024,5,9,12,R,
4,7025,8,6,18,R,
5,7026,5,5,19,R,
8,7027,7,9,8,R,
4,7028,20,5,16,R,
1,7029,10,8,2,R,
6,7030,12,3,5,R,
8,7031,3,5,0,R,
4,7032,8,4,20,R,
7,7033,13,10,5,R,
1,7034,13,7,13,R,
4,7035,14,8,12,R,
1,7036,9,6,4,R,
7,7037,11,0,0,R,
4,7038,4,7,19,R,
1,7039,9,1,11,R,
6,7040,8,0,7,R,
1,7041,18,6,14,R,
7,7042,6,10,12,R,
6,7043,13,3,15,R,
1,7044,19,6,1,R,
1,7045,22,7,20,R,
1,7046,20,4,7,R,
6,7047,16,10,5,R,
